cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
3	1.55202166719476e-225	2.71105770388291	0.31	0.04	3.82759583563572e-221	TPST1
3	5.80063795009485e-216	1.38940441042078	0.809	0.298	1.43055333125239e-211	ACP5
3	2.82512744840706e-211	1.48660162439842	0.74	0.239	6.96732931326149e-207	MMP19
3	1.07942944408661e-210	2.30988351926341	0.398	0.076	2.66208889500639e-206	HSD3B7
4	2.46649488687119e-265	1.95059861965303	0.83	0.287	6.08286969000172e-261	CCL3L3
4	6.6560037523601e-249	1.97441384639657	0.783	0.256	1.64150364540705e-244	CCL4L2
4	1.904440666431e-230	1.19792253981554	0.972	0.577	4.69673157155214e-226	IL1B
4	2.23005062718243e-215	1.92504851349088	0.742	0.281	5.49975085675731e-211	THAP2
4	3.12693407370041e-212	1.67959314458177	0.826	0.353	7.71164481255996e-208	RBKS
4	1.21276866143437e-205	1.38649397546961	0.899	0.442	2.99093007282945e-201	CXCL2
4	9.69204865722561e-201	2.68146247568398	0.47	0.102	2.39025303984498e-196	DNAAF1
4	6.27048930563122e-196	1.71148269951692	0.767	0.289	1.54642807255477e-191	CCL4
4	1.6284690414938e-181	1.98649627809946	0.621	0.191	4.01613035013202e-177	PTGS2
4	5.67205081416263e-178	1.41322286825094	0.847	0.416	1.39884117178879e-173	CCL3
4	1.21098246880227e-177	1.94068471201491	0.623	0.202	2.98652496456016e-173	CCL20
4	1.3530530179358e-177	1.22928614390126	0.91	0.486	3.33689935283327e-173	CXCL8
4	6.30773548583162e-174	0.907325315287311	0.972	0.702	1.5556137255158e-169	TNFAIP3
4	3.60756969761325e-173	1.19657676394597	0.906	0.538	8.89698838825379e-169	NLRP3
4	3.14980798693616e-172	1.40830813819333	0.81	0.408	7.76805645738196e-168	EREG
4	1.00595632168568e-171	2.09479814359271	0.561	0.165	2.48088948054122e-167	TRAF1
4	1.33324559965705e-170	0.859214143403158	0.963	0.74	3.28805029787422e-166	BCL2A1
4	7.45860720873752e-168	1.1543447930238	0.884	0.538	1.83944170981885e-163	ICAM1
4	2.36157971470288e-154	1.00212292149249	0.926	0.611	5.82412789240025e-150	NFKBIZ
4	2.95609543229014e-154	1.40718960036863	0.779	0.394	7.29032255511394e-150	AREG
4	1.39254475467977e-152	1.20668881792061	0.854	0.478	3.43429387399124e-148	DUSP2
4	3.08623058125611e-147	0.838185880499679	0.948	0.686	7.61126185949382e-143	IER3
4	4.34575050977088e-146	1.60689755321596	0.679	0.283	1.0717489907197e-141	CXCL3
4	8.05314976968129e-146	0.628164999331391	0.979	0.838	1.9860677961988e-141	PPP1R15A
4	2.94488556151529e-139	0.916882125761397	0.897	0.617	7.262676771809e-135	CD83
4	1.75131186088947e-138	0.488909584339897	0.997	0.935	4.31908531132561e-134	NFKBIA
4	1.44061480532549e-134	1.65446492120252	0.636	0.254	3.55284423289372e-130	ARL5B
4	1.21277288724691e-133	0.578831678061297	0.989	0.876	2.99094049452833e-129	SOD2
