gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
IL32	2	2.73050338352169	1.94221165120865	1324204468	0.85948394836647	0	0	90.4030124160391	41.8251508310055	TRUE	TRUE	4
CD2	2	1.77738173263291	1.55972388713309	1299903535.5	0.843711262260349	0	0	77.7325463057195	10.7622546205947	TRUE	TRUE	5
PTPRC	2	2.07341536592961	1.50552967743483	1265190572	0.82118057636594	0	0	85.0091593730918	27.2037908646794	TRUE	TRUE	6
SRGN	2	2.24031146469569	1.59533564621282	1261799902	0.818979838859285	0	0	84.9073885609607	30.7063865610531	TRUE	TRUE	7
S100A4	2	2.43452264376667	1.77538088305494	1260603257	0.818203148254286	0	0	83.8489721147975	30.2707942703351	TRUE	TRUE	8
TRBC2	2	1.88299809475117	1.58948892317433	1260109466.5	0.817882650159874	0	0	74.3435782617545	14.1328333269557	TRUE	TRUE	9
BTG1	2	2.5858918299256	1.39749586188701	1256621637.5	0.815618850941107	0	0	91.1968247506615	65.0091200142859	TRUE	TRUE	10
CD37	3	2.70727393415094	2.27475612478859	1377749551.5	0.937201163465269	0	0	95.6349630897614	22.6562052938446	TRUE	TRUE	1
HLA-DRA	3	4.02196491772602	2.91988586790811	1376857582	0.936594409609124	0	0	99.700438643415	47.656682159502	TRUE	TRUE	2
CD74	3	4.17899438379963	2.70080477516819	1374785420	0.935184840914164	0	0	99.9144110409757	62.4967414180077	TRUE	TRUE	3
MS4A1	3	2.37184967771581	2.21373221600166	1366753567	0.929721248515832	0	0	91.622980635498	6.87258785454962	TRUE	TRUE	4
CD79A	3	2.34537468863171	2.18203543187003	1365559871	0.928909248048253	0	0	90.7991869048893	8.30890721465949	TRUE	TRUE	5
HLA-DPB1	3	2.75207233877466	2.12658269544025	1329768051	0.904562199406489	0	0	95.3674975928105	30.8201453486524	TRUE	TRUE	6
HLA-DPA1	3	2.74705885841485	2.0877872703159	1325892868.5	0.90192614298848	0	0	95.9131272065904	32.5457632075892	TRUE	TRUE	7
HLA-DQB1	3	2.33804564230188	1.92479249301589	1310366991	0.891364810966287	0	0	90.702899325987	22.2041366506228	TRUE	TRUE	8
HLA-DRB1	3	2.92444825685262	2.09425301089764	1295320558	0.881129616552143	0	0	94.8432652187868	40.4839868512243	TRUE	TRUE	9
RPS23	3	3.75187515246632	1.32511025069453	1294991440.5	0.880905737470796	0	0	99.4757676259763	89.6844420989719	TRUE	TRUE	10
CCL5	4	3.89884718124146	3.5964040300468	1335032923	0.974328961070004	0	0	99.1585014409222	11.9234689678314	TRUE	TRUE	1
NKG7	4	2.50696094421462	2.36430605561857	1261400490.5	0.920590802090698	0	0	88.4726224783862	6.51349486226567	TRUE	TRUE	2
IL32	4	2.90554087377687	2.11270947750536	1229460035	0.897280132902491	0	0	94.9740634005764	41.928090712825	TRUE	TRUE	3
GZMA	4	2.44640237328986	2.29203856861483	1216391740.5	0.887742676871422	0	0	82.0634005763689	6.58756940531437	TRUE	TRUE	4
CD3D	4	2.15046627821301	1.85589025359579	1188786674.5	0.867596046168406	0	0	83.7348703170029	13.3486125268283	TRUE	TRUE	5
B2M	4	5.0514001409721	1.37957410133466	1187249770.5	0.86647438837871	0	0	100	97.4257513501193	TRUE	TRUE	6
TMSB4X	4	4.78748450237982	1.31174958322928	1174813637	0.857398293831502	0	0	99.9884726224784	97.7834617503118	TRUE	TRUE	7
HLA-C	4	3.21756531834159	1.35109715233737	1158710062.5	0.845645640588434	0	0	97.7406340057637	82.2031161957341	TRUE	TRUE	8
CD7	4	1.80833747493572	1.62431675619013	1154178860	0.842338694558742	0	0	75.5158501440922	9.21816535717225	TRUE	TRUE	9
EVL	4	1.8928748061478	1.47399590276957	1149583231.5	0.838984729375766	0	0	82.8242074927954	24.3198754028199	TRUE	TRUE	10
LGALS4	5	2.79690597495781	1.83973606260933	1187744232.5	0.869678176618206	0	0	97.4089068825911	45.1579007336418	TRUE	TRUE	1
PIGR	5	3.63469319871336	2.34846720779492	1181464362	0.865079992786707	0	0	93.9733950260266	48.1924812791574	TRUE	TRUE	2
TSPAN8	5	2.3500031277081	1.56818639900012	1157935917	0.847852230625158	0	0	93.742047426258	39.8350413662575	TRUE	TRUE	3
C15orf48	5	2.41686249598777	1.65264615608985	1156903805	0.847096507921848	0	0	91.1393869288606	39.7426240196482	TRUE	TRUE	4
ADH1C	5	1.48029546587765	1.24029604691069	1132862522	0.829493240660348	0	0	76.8536726431463	16.9927648611524	TRUE	TRUE	5
FAM3D	5	1.54656637014027	1.1375821339019	1131882777	0.828775861596879	0	0	84.812030075188	29.0842453743852	TRUE	TRUE	6
EPCAM	5	2.28298333260128	1.36241590542679	1111282997.5	0.813692497532388	0	0	93.6032388663968	44.1362459567411	TRUE	TRUE	7
AGR2	5	2.04303460294054	1.34331439880187	1109913182	0.812689504957265	0	0	90.8386350491614	35.3243152570911	TRUE	TRUE	8
GPX2	5	1.50729062328722	1.09577922931662	1105398826	0.809384048456397	0	0	82.8224407171776	27.1092993372537	TRUE	TRUE	9
