annotation	N	fraction
Intron (ENST00000693407.1/ENST00000693407.1, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000394945.6/6695, intron 5 of 10)	1	3.11924888486852e-05
Exon (ENST00000546076.6/441631, exon 4 of 8)	1	3.11924888486852e-05
Intron (ENST00000681400.1/55030, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000455406.6/100852410, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000667561.3/100874048, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000458578.6/7332, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000518721.6/50807, intron 1 of 29)	1	3.11924888486852e-05
Intron (ENST00000261211.8/5128, intron 2 of 16)	1	3.11924888486852e-05
Intron (ENST00000661424.1/100506835, intron 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000215906.6/57168, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000658933.1/100507521, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000345514.2/64919, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000524381.6/4978, intron 1 of 7)	1	3.11924888486852e-05
Intron (ENST00000667483.1/254128, intron 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000027335.8/1015, intron 3 of 17)	1	3.11924888486852e-05
Intron (ENST00000429490.5/259230, intron 3 of 9)	1	3.11924888486852e-05
Exon (ENST00000623980.1/ENST00000623980.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000409508.8/8701, intron 79 of 81)	1	3.11924888486852e-05
Intron (ENST00000262366.7/84662, intron 1 of 7)	1	3.11924888486852e-05
Intron (ENST00000447175.1/54075, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000654577.1/ENST00000654577.1, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000498707.5/56999, intron 11 of 39)	1	3.11924888486852e-05
Intron (ENST00000216487.12/79890, intron 7 of 9)	1	3.11924888486852e-05
Intron (ENST00000585748.3/6794, intron 3 of 11)	1	3.11924888486852e-05
Intron (ENST00000608083.5/11332, intron 4 of 8)	1	3.11924888486852e-05
Exon (ENST00000618799.1/ENST00000618799.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000278505.5/23052, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000505802.1/221409, intron 3 of 9)	1	3.11924888486852e-05
Intron (ENST00000655593.1/283547, intron 2 of 8)	1	3.11924888486852e-05
Intron (ENST00000078429.9/2767, intron 1 of 6)	1	3.11924888486852e-05
Intron (ENST00000652228.1/284930, intron 6 of 6)	1	3.11924888486852e-05
Intron (ENST00000642559.1/101927156, intron 9 of 9)	1	3.11924888486852e-05
Intron (ENST00000380995.5/25771, intron 12 of 13)	1	3.11924888486852e-05
Intron (ENST00000642829.1/112267968, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000608990.6/284805, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000508074.5/814, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000570175.1/105370887, intron 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000714193.1/ENST00000714193.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000366541.8/10806, intron 8 of 17)	1	3.11924888486852e-05
Exon (ENST00000680600.1/ENST00000680600.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000262803.10/5976, intron 1 of 23)	1	3.11924888486852e-05
Exon (ENST00000414716.8/283638, exon 7 of 19)	1	3.11924888486852e-05
Exon (ENST00000616283.4/80307, exon 4 of 7)	1	3.11924888486852e-05
Exon (ENST00000305883.6/8462, exon 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000339307.8/3676, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000661495.1/105369692, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000586448.5/8170, intron 1 of 20)	1	3.11924888486852e-05
Intron (ENST00000700842.1/105372738, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000674559.1/105376290, intron 3 of 6)	1	3.11924888486852e-05
Intron (ENST00000652536.2/5550, intron 2 of 14)	1	3.11924888486852e-05
Exon (ENST00000657359.1/101928992, exon 2 of 4)	1	3.11924888486852e-05
Exon (ENST00000537881.5/1780, exon 15 of 17)	1	3.11924888486852e-05
Intron (ENST00000484722.6/123591, intron 9 of 10)	1	3.11924888486852e-05
Intron (ENST00000356443.9/8736, intron 10 of 37)	1	3.11924888486852e-05
Exon (ENST00000613759.1/ENST00000613759.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000663078.1/400799, intron 1 of 4)	1	3.11924888486852e-05
Exon (ENST00000673717.1/ENST00000673717.1, exon 5 of 9)	1	3.11924888486852e-05
Intron (ENST00000643749.1/105374910, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000438773.4/83696, intron 17 of 22)	1	3.11924888486852e-05
Intron (ENST00000397501.5/2185, intron 10 of 35)	1	3.11924888486852e-05
Intron (ENST00000345097.8/1112, intron 4 of 6)	1	3.11924888486852e-05
Intron (ENST00000298355.7/114088, intron 1 of 9)	1	3.11924888486852e-05
Intron (ENST00000664447.2/339761, intron 5 of 8)	1	3.11924888486852e-05
Intron (ENST00000419357.6/401247, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000435614.5/84077, intron 10 of 16)	1	3.11924888486852e-05
Intron (ENST00000686834.1/124908000, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000690753.1/79956, intron 5 of 6)	1	3.11924888486852e-05
Intron (ENST00000650848.1/57101, intron 11 of 26)	1	3.11924888486852e-05
Intron (ENST00000520044.5/100533105, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000414976.1/ENST00000414976.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000329517.11/54584, intron 2 of 7)	1	3.11924888486852e-05
Exon (ENST00000529047.6/5091, exon 12 of 23)	1	3.11924888486852e-05
Intron (ENST00000481916.6/124923, intron 7 of 7)	1	3.11924888486852e-05
Intron (ENST00000453454.5/220729, intron 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000389698.7/253959, intron 25 of 40)	1	3.11924888486852e-05
Intron (ENST00000477592.2/221749, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000453347.1/107985167, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000403625.7/375449, intron 4 of 28)	1	3.11924888486852e-05
Intron (ENST00000590199.5/124904314, intron 3 of 3)	1	3.11924888486852e-05
Exon (ENST00000659661.1/ENST00000659661.1, exon 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000357447.7/55691, exon 20 of 25)	1	3.11924888486852e-05
Intron (ENST00000697990.1/8879, intron 7 of 7)	1	3.11924888486852e-05
Intron (ENST00000602004.1/10298, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000637960.1/101929117, intron 3 of 7)	1	3.11924888486852e-05
Intron (ENST00000268182.10/8826, intron 2 of 37)	1	3.11924888486852e-05
Intron (ENST00000588752.5/3613, intron 5 of 5)	1	3.11924888486852e-05
Exon (ENST00000653769.1/ENST00000653769.1, exon 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000682704.1/114795, intron 1 of 8)	1	3.11924888486852e-05
Intron (ENST00000461945.1/55604, intron 2 of 8)	1	3.11924888486852e-05
Intron (ENST00000357811.8/1305, intron 2 of 37)	1	3.11924888486852e-05
Intron (ENST00000341832.11/984, intron 5 of 19)	1	3.11924888486852e-05
Intron (ENST00000304987.4/23235, intron 3 of 14)	1	3.11924888486852e-05
Intron (ENST00000653398.1/ENST00000653398.1, intron 1 of 6)	1	3.11924888486852e-05
Intron (ENST00000545260.5/56288, intron 2 of 22)	1	3.11924888486852e-05
Intron (ENST00000423318.1/100507391, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000675164.1/22978, intron 2 of 19)	1	3.11924888486852e-05
Intron (ENST00000546390.2/113523638, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000607794.2/ENST00000607794.2, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000453258.6/953, intron 1 of 9)	1	3.11924888486852e-05
Intron (ENST00000561101.3/105370966, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000327040.13/23362, intron 10 of 15)	1	3.11924888486852e-05
Intron (ENST00000373548.8/3065, intron 3 of 13)	1	3.11924888486852e-05
Intron (ENST00000297954.9/65268, intron 2 of 30)	1	3.11924888486852e-05
Intron (ENST00000470054.5/85319, intron 3 of 9)	1	3.11924888486852e-05
Intron (ENST00000686332.1/4915, intron 14 of 16)	1	3.11924888486852e-05
Intron (ENST00000521923.5/105375694, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000368869.8/36, intron 5 of 9)	1	3.11924888486852e-05
Intron (ENST00000423145.7/970, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000668116.1/100506476, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000263932.7/943, intron 12 of 14)	1	3.11924888486852e-05
Exon (ENST00000514376.1/101928857, exon 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000569669.6/23246, intron 2 of 15)	1	3.11924888486852e-05
Intron (ENST00000451485.2/102724297, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000518318.7/11281, intron 6 of 9)	1	3.11924888486852e-05
Intron (ENST00000216484.7/9517, intron 2 of 11)	1	3.11924888486852e-05
Exon (ENST00000447098.6/8643, exon 17 of 23)	1	3.11924888486852e-05
Exon (ENST00000454245.1/122152369, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000379933.7/6239, intron 10 of 11)	1	3.11924888486852e-05
Exon (ENST00000522589.1/ENST00000522589.1, exon 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000399397.6/340990, exon 36 of 56)	1	3.11924888486852e-05
Exon (ENST00000481802.1/ENST00000481802.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000376279.7/5095, intron 4 of 22)	1	3.11924888486852e-05
Intron (ENST00000541713.5/5770, intron 1 of 8)	1	3.11924888486852e-05
Intron (ENST00000524140.7/284434, intron 10 of 18)	1	3.11924888486852e-05
Intron (ENST00000547195.5/10335, intron 1 of 18)	1	3.11924888486852e-05
Intron (ENST00000636203.1/23254, intron 4 of 16)	1	3.11924888486852e-05
Intron (ENST00000549360.1/ENST00000549360.1, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000651527.1/ENST00000651527.1, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000624935.3/105374855, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000338797.10/23373, intron 9 of 14)	1	3.11924888486852e-05
Exon (ENST00000643807.1/8418, exon 3 of 16)	1	3.11924888486852e-05
Exon (ENST00000590052.1/ENST00000590052.1, exon 5 of 6)	1	3.11924888486852e-05
Intron (ENST00000437600.9/1523, intron 2 of 22)	1	3.11924888486852e-05
Intron (ENST00000493998.1/79778, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000504344.1/ENST00000504344.1, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000288670.14/114793, intron 2 of 25)	1	3.11924888486852e-05
Intron (ENST00000286758.4/10563, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000373109.7/9806, intron 1 of 10)	1	3.11924888486852e-05
Exon (ENST00000416774.1/254099, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000427458.1/57798, intron 4 of 4)	1	3.11924888486852e-05
Exon (ENST00000415245.1/ENST00000415245.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000612832.4/57584, intron 4 of 18)	1	3.11924888486852e-05
Intron (ENST00000651611.1/100996425, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000664509.1/116435278, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000433971.5/285386, intron 1 of 10)	1	3.11924888486852e-05
Exon (ENST00000377184.7/4355, exon 9 of 12)	1	3.11924888486852e-05
Intron (ENST00000621271.4/8218, intron 2 of 31)	1	3.11924888486852e-05
Intron (ENST00000557378.6/57596, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000278949.9/196264, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000361946.8/11179, intron 1 of 11)	1	3.11924888486852e-05
Intron (ENST00000251691.5/57221, intron 2 of 33)	1	3.11924888486852e-05
Intron (ENST00000522278.1/157310, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000287908.7/261729, exon 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000265134.10/25861, intron 3 of 11)	1	3.11924888486852e-05
Intron (ENST00000526936.5/157807, intron 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000553754.1/ENST00000553754.1, exon 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000502645.2/101929710, intron 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000473039.5/57706, intron 7 of 17)	1	3.11924888486852e-05
Intron (ENST00000367511.4/116496, intron 1 of 13)	1	3.11924888486852e-05
Intron (ENST00000355280.11/50488, intron 1 of 31)	1	3.11924888486852e-05
Intron (ENST00000643549.1/6597, intron 30 of 34)	1	3.11924888486852e-05
Intron (ENST00000430252.6/29940, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000505177.6/10296, intron 1 of 9)	1	3.11924888486852e-05
Intron (ENST00000538010.5/605, intron 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000683842.1/83851, intron 2 of 7)	1	3.11924888486852e-05
Exon (ENST00000484822.1/6256, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000391777.3/100529240, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000338305.7/57497, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000646273.1/6660, intron 5 of 16)	1	3.11924888486852e-05
Intron (ENST00000571302.2/ENST00000571302.2, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000368648.8/253738, intron 1 of 16)	1	3.11924888486852e-05
Exon (ENST00000614642.1/ENST00000614642.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000664548.1/ENST00000664548.1, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000600646.5/79147, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000319555.8/161882, intron 2 of 9)	1	3.11924888486852e-05
Intron (ENST00000529050.5/406, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000583777.5/706, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000359676.9/140688, intron 1 of 7)	1	3.11924888486852e-05
Intron (ENST00000294428.8/55225, intron 1 of 11)	1	3.11924888486852e-05
Intron (ENST00000264162.7/3938, intron 13 of 16)	1	3.11924888486852e-05
Intron (ENST00000465039.5/8994, intron 1 of 7)	1	3.11924888486852e-05
Intron (ENST00000261588.10/23247, intron 3 of 27)	1	3.11924888486852e-05
Intron (ENST00000424201.7/9254, intron 2 of 37)	1	3.11924888486852e-05
Exon (ENST00000412232.3/25960, exon 12 of 19)	1	3.11924888486852e-05
Exon (ENST00000616132.4/26086, exon 3 of 9)	1	3.11924888486852e-05
Intron (ENST00000501965.2/101929210, intron 5 of 8)	1	3.11924888486852e-05
Exon (ENST00000486726.2/ENST00000486726.2, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000520327.6/4238, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000428068.5/25960, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000668199.1/124901951, intron 3 of 4)	1	3.11924888486852e-05
Exon (ENST00000282111.4/83439, exon 11 of 12)	1	3.11924888486852e-05
Intron (ENST00000457259.5/55245, intron 4 of 6)	1	3.11924888486852e-05
Intron (ENST00000457125.1/ENST00000457125.1, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000608642.6/9215, intron 5 of 11)	1	3.11924888486852e-05
Intron (ENST00000641145.1/4782, intron 10 of 10)	1	3.11924888486852e-05
Intron (ENST00000307259.9/8611, intron 1 of 5)	1	3.11924888486852e-05
Exon (ENST00000651050.1/ENST00000651050.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000560386.5/89978, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000682961.1/158401, intron 23 of 27)	1	3.11924888486852e-05
Intron (ENST00000369415.9/58528, intron 5 of 6)	1	3.11924888486852e-05
Intron (ENST00000421406.1/ENST00000421406.1, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000287996.8/64768, intron 1 of 12)	1	3.11924888486852e-05
Intron (ENST00000505667.6/23022, intron 2 of 21)	1	3.11924888486852e-05
Intron (ENST00000215368.4/1943, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000472941.5/5274, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000519480.6/79648, intron 3 of 7)	1	3.11924888486852e-05
Exon (ENST00000422113.7/121256, exon 3 of 9)	1	3.11924888486852e-05
Intron (ENST00000344846.7/23546, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000637138.1/23108, intron 1 of 25)	1	3.11924888486852e-05
Intron (ENST00000374935.7/8672, intron 9 of 32)	1	3.11924888486852e-05
Intron (ENST00000286827.7/7074, intron 9 of 28)	1	3.11924888486852e-05
Intron (ENST00000477891.1/80013, intron 7 of 13)	1	3.11924888486852e-05
Intron (ENST00000698342.1/ENST00000698342.1, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000286548.9/2776, intron 2 of 6)	1	3.11924888486852e-05
Intron (ENST00000263246.8/11252, intron 1 of 10)	1	3.11924888486852e-05
Intron (ENST00000359314.5/23607, intron 1 of 17)	1	3.11924888486852e-05
Intron (ENST00000354624.6/80201, intron 4 of 17)	1	3.11924888486852e-05
Intron (ENST00000407597.7/6907, intron 5 of 17)	1	3.11924888486852e-05
Intron (ENST00000297770.10/57094, intron 2 of 10)	1	3.11924888486852e-05
Intron (ENST00000420587.5/100289178, intron 6 of 9)	1	3.11924888486852e-05
Intron (ENST00000439145.1/101927422, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000592199.6/4784, intron 10 of 10)	1	3.11924888486852e-05
Intron (ENST00000374232.8/401548, intron 1 of 8)	1	3.11924888486852e-05
Exon (ENST00000411867.1/ENST00000411867.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000325875.7/80010, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000442398.7/26005, intron 32 of 32)	1	3.11924888486852e-05
Intron (ENST00000373448.6/9675, intron 8 of 8)	1	3.11924888486852e-05
Exon (ENST00000512176.1/ENST00000512176.1, exon 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000255266.10/5145, exon 14 of 22)	1	3.11924888486852e-05
Intron (ENST00000607016.2/11165, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000644474.1/9693, intron 1 of 29)	1	3.11924888486852e-05
Intron (ENST00000683929.1/51741, intron 9 of 10)	1	3.11924888486852e-05
Intron (ENST00000361171.8/89853, intron 2 of 9)	1	3.11924888486852e-05
Intron (ENST00000669245.1/ENST00000669245.1, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000389960.8/54843, intron 1 of 18)	1	3.11924888486852e-05
Intron (ENST00000368357.7/135112, intron 11 of 16)	1	3.11924888486852e-05
Intron (ENST00000522718.5/100507420, intron 3 of 5)	1	3.11924888486852e-05
Exon (ENST00000702302.1/ENST00000702302.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000533213.7/3983, intron 4 of 22)	1	3.11924888486852e-05
Intron (ENST00000369851.7/2773, intron 1 of 8)	1	3.11924888486852e-05
Intron (ENST00000343674.10/8525, intron 1 of 30)	1	3.11924888486852e-05
Intron (ENST00000301923.13/23112, intron 4 of 23)	1	3.11924888486852e-05
Intron (ENST00000403714.8/22979, intron 6 of 22)	1	3.11924888486852e-05
Exon (ENST00000687021.2/55199, exon 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000455406.6/100852410, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000374791.7/50863, intron 1 of 7)	1	3.11924888486852e-05
Exon (ENST00000641366.1/ENST00000641366.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000602662.1/100532736, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000302274.8/79071, intron 2 of 3)	1	3.11924888486852e-05
Exon (ENST00000448963.5/643529, exon 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000379937.6/2972, intron 2 of 16)	1	3.11924888486852e-05
Exon (ENST00000658246.1/ENST00000658246.1, exon 3 of 3)	1	3.11924888486852e-05
Exon (ENST00000354484.8/9719, exon 5 of 19)	1	3.11924888486852e-05
Intron (ENST00000530124.5/79026, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000380698.5/5272, exon 6 of 7)	1	3.11924888486852e-05
Intron (ENST00000535549.5/2113, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000444368.1/57533, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000431717.6/79669, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000326648.5/23060, intron 3 of 9)	1	3.11924888486852e-05
Intron (ENST00000663366.1/344595, intron 2 of 4)	1	3.11924888486852e-05
Exon (ENST00000424989.3/728431, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000289672.7/168507, intron 2 of 56)	1	3.11924888486852e-05
Intron (ENST00000313010.8/5547, intron 1 of 8)	1	3.11924888486852e-05
Intron (ENST00000418066.2/307, intron 3 of 3)	1	3.11924888486852e-05
Exon (ENST00000243077.8/4035, exon 35 of 89)	1	3.11924888486852e-05
Exon (ENST00000405027.1/ENST00000405027.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000442588.5/140609, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000394253.7/25862, intron 2 of 6)	1	3.11924888486852e-05
Intron (ENST00000389805.9/8878, intron 5 of 7)	1	3.11924888486852e-05
Intron (ENST00000701393.1/124901922, intron 1 of 2)	1	3.11924888486852e-05
