cluster	gene	avg_log_normalized_expression	pct_expressing	cluster_cell_count
15	CD79A	0.0637702190275008	0.0958904109589041	292
15	CD74	0.879550597063614	0.688356164383562	292
15	CD37	0.139505639086751	0.178082191780822	292
15	CD27	0.0316101485626868	0.0376712328767123	292
15	MZB1	0.118316511149463	0.226027397260274	292
15	JCHAIN	0.59755269504886	0.732876712328767	292
15	XBP1	1.27802120459013	0.780821917808219	292
15	SDC1	0.27591925140138	0.318493150684932	292
15	LYZ	0.978769981212514	0.633561643835616	292
15	LST1	0.0996386004346836	0.147260273972603	292
15	S100A8	0.310319989445078	0.236301369863014	292
15	S100A9	0.577911142699541	0.404109589041096	292
15	FCGR3A	0.0928087960008296	0.147260273972603	292
15	VCAN	0.0243375173463072	0.0410958904109589	292
15	C1QA	0.0462220049253834	0.0993150684931507	292
15	C1QB	0.0809546356893298	0.164383561643836	292
15	C1QC	0.0306855427159998	0.116438356164384	292
15	APOE	0.143247436576259	0.212328767123288	292
15	SPP1	0.894491195823354	0.513698630136986	292
15	CD1C	0.00234285329403213	0.00684931506849315	292
15	CLEC10A	0.000352355399418299	0.00342465753424658	292
15	FCER1A	0.000910036040651007	0.00684931506849315	292
15	CLEC9A	0	0	292
15	XCR1	0	0	292
15	IL3RA	0.00517966869556715	0.0171232876712329	292
15	LAMP3	0.0462037545418	0.102739726027397	292
15	FSCN1	0.264479935908158	0.284246575342466	292
15	CCL19	0	0	292
15	TPSAB1	0.047574729958705	0.10958904109589	292
15	TPSB2	0.0703142950176586	0.164383561643836	292
15	CPA3	0.0299190828049385	0.089041095890411	292
15	KIT	0.0178486091236253	0.0479452054794521	292
15	MKI67	0.0877778504170616	0.0684931506849315	292
15	TOP2A	0.0442882601396282	0.0616438356164384	292
15	STMN1	0.785575575305598	0.602739726027397	292
15	EPCAM	1.82477030535159	0.863013698630137	292
15	KRT8	1.8594745626566	0.904109589041096	292
15	KRT18	1.59599744440185	0.835616438356164	292
15	KRT19	1.02214239486266	0.684931506849315	292
15	COL1A1	0.0335484869773071	0.11986301369863	292
15	COL1A2	0.015098505534713	0.0719178082191781	292
15	COL3A1	0.0282703117424431	0.102739726027397	292
15	RGS5	0.0892436051351943	0.167808219178082	292
15	PECAM1	0.0392721053893294	0.11986301369863	292
15	VWF	0.00553198981293468	0.0410958904109589	292
15	PLVAP	0.0159316280466203	0.0684931506849315	292
16	CD3D	0.616530371296256	0.292929292929293	198
16	CD3E	0.620655765415651	0.388888888888889	198
16	TRAC	0.796217717547793	0.404040404040404	198
16	CD4	0.119346304047079	0.101010101010101	198
16	IL7R	0.730551968612243	0.282828282828283	198
16	CCR7	0.111386852839059	0.0858585858585859	198
16	LTB	0.472595829448496	0.267676767676768	198
16	MALAT1	3.16149266026553	0.868686868686869	198
16	FOXP3	0.058271509175098	0.0303030303030303	198
16	IL2RA	0.0723023502761358	0.0505050505050505	198
16	CTLA4	0.124019241632106	0.0808080808080808	198
16	CD8A	0.537632660748455	0.227272727272727	198
16	CD8B	0.111264973784632	0.0707070707070707	198
16	GZMK	0.326992933001546	0.161616161616162	198
16	CCL5	1.4215298081543	0.505050505050505	198
16	NKG7	0.650042954838407	0.282828282828283	198
16	GNLY	0.234782308168441	0.106060606060606	198
16	GZMB	0.39583230923068	0.191919191919192	198
16	PRF1	0.2785249691961	0.151515151515152	198
16	KLRD1	0.14157793621825	0.171717171717172	198
16	FCER1G	0.147960643600255	0.0808080808080808	198
16	TRDC	0.0850960775956707	0.0353535353535354	198
16	MS4A1	0.498257001240639	0.202020202020202	198
16	CD79A	0.242217239575737	0.131313131313131	198
16	CD74	1.40795297431662	0.540404040404041	198
16	CD37	0.651712154727098	0.318181818181818	198
16	CD27	0.0646306847677194	0.0606060606060606	198
16	MZB1	0.119528538255143	0.0909090909090909	198
16	JCHAIN	0.988631902678189	0.712121212121212	198
16	XBP1	0.380020917316874	0.232323232323232	198
16	SDC1	0.0303632275541457	0.0353535353535354	198
16	LYZ	0.532760074600668	0.252525252525253	198
16	LST1	0.201711132802314	0.131313131313131	198
16	S100A8	0.437219616314748	0.171717171717172	198
16	S100A9	0.729231963312223	0.222222222222222	198
16	FCGR3A	0.198777744503958	0.146464646464646	198
16	VCAN	0.00897191480773292	0.00505050505050505	198
16	C1QA	0.0656162036993472	0.0454545454545455	198
16	C1QB	0.0474763497619867	0.0353535353535354	198
16	C1QC	0.0358756800174354	0.0303030303030303	198
16	APOE	0.0491778488825995	0.0252525252525253	198
16	SPP1	0.137393168726005	0.0757575757575758	198
16	CD1C	0.0145628955492189	0.0202020202020202	198
16	CLEC10A	0.0235708913214553	0.00505050505050505	198
16	FCER1A	0	0	198
16	CLEC9A	0	0	198
16	XCR1	0	0	198
16	IL3RA	0.0144116350243064	0.0101010101010101	198
16	LAMP3	0.00560400947790414	0.0101010101010101	198
16	FSCN1	0.0624506590820825	0.0454545454545455	198
16	CCL19	0	0	198
16	TPSAB1	0.0391143521388783	0.0303030303030303	198
16	TPSB2	0.0449065030702295	0.0505050505050505	198
16	CPA3	0.0516372113453338	0.0454545454545455	198
16	KIT	0.0262234908314373	0.0151515151515152	198
16	MKI67	0.0249181758068278	0.0252525252525253	198
16	TOP2A	0.033296845877392	0.0151515151515152	198
16	STMN1	0.312164142809712	0.176767676767677	198
16	EPCAM	0.142665992280214	0.0858585858585859	198
16	KRT8	0.210000333708046	0.141414141414141	198
16	KRT18	0.0929631750039909	0.0555555555555556	198
16	KRT19	0.0906746509367982	0.0707070707070707	198
16	COL1A1	0.0152728997387874	0.0202020202020202	198
16	COL1A2	0.0111680822706139	0.0101010101010101	198
16	COL3A1	0.0343499371354444	0.0454545454545455	198
16	RGS5	0.0156734605172451	0.0353535353535354	198
16	PECAM1	0.0704215026984587	0.0555555555555556	198
16	VWF	0.00430596230095126	0.0101010101010101	198
16	PLVAP	0.0643604789135682	0.0252525252525253	198
17	CD3D	0.170072085280223	0.119170984455959	193
17	CD3E	0.174161080119155	0.145077720207254	193
17	TRAC	0.229926096782055	0.150259067357513	193
17	CD4	0.067073427058126	0.0621761658031088	193
17	IL7R	0.240655951953677	0.155440414507772	193
17	CCR7	0.112836446705447	0.077720207253886	193
17	LTB	0.411299437818571	0.233160621761658	193
17	MALAT1	3.47382887578958	0.922279792746114	193
17	FOXP3	0.0481415723090884	0.0259067357512953	193
17	IL2RA	0.0795097214218674	0.0569948186528497	193
17	CTLA4	0.107662354983514	0.0621761658031088	193
17	CD8A	0.114940629566671	0.0880829015544041	193
17	CD8B	0.0149255147341027	0.0207253886010363	193
17	GZMK	0.111560454377034	0.0829015544041451	193
17	CCL5	0.607166745810355	0.450777202072539	193
17	NKG7	0.227083467789719	0.139896373056995	193
17	GNLY	0.0977528780854372	0.0466321243523316	193
17	GZMB	0.09271459218888	0.0621761658031088	193
17	PRF1	0.0715821860255398	0.0621761658031088	193
17	KLRD1	0.107648119650675	0.124352331606218	193
17	FCER1G	0.199997341357689	0.155440414507772	193
17	TRDC	0.0483286943689714	0.0362694300518135	193
17	MS4A1	0.460369467934261	0.238341968911917	193
17	CD79A	0.809577691094987	0.435233160621762	193
17	CD74	2.09409751196963	0.813471502590674	193
17	CD37	0.459687001704451	0.243523316062176	193
17	CD27	0.152780237103873	0.134715025906736	193
17	MZB1	1.60729454971719	0.72020725388601	193
17	JCHAIN	5.13162372171015	1	193
17	XBP1	1.28881019748223	0.595854922279793	193
17	SDC1	0.303782983260445	0.191709844559585	193
17	LYZ	0.499333807683862	0.424870466321244	193
17	LST1	0.0802017808251864	0.0829015544041451	193
17	S100A8	0.399244514811817	0.305699481865285	193
17	S100A9	0.739974289469481	0.50259067357513	193
17	FCGR3A	0.0883416599312552	0.0984455958549223	193
17	VCAN	0.0303573387685905	0.0466321243523316	193
17	C1QA	0.0478213874480967	0.0725388601036269	193
17	C1QB	0.0595274987740169	0.0829015544041451	193
17	C1QC	0.0908700960424732	0.113989637305699	193
17	APOE	0.112148627750075	0.145077720207254	193
17	SPP1	0	0	193
17	CD1C	0.0689648944558634	0.0569948186528497	193
17	CLEC10A	0.0344014245116942	0.0310880829015544	193
17	FCER1A	0	0	193
17	CLEC9A	0.00195162749885523	0.00518134715025907	193
17	XCR1	0	0	193
17	IL3RA	0.0104784095470222	0.0103626943005181	193
17	LAMP3	0	0	193
17	FSCN1	0.0125309552137442	0.0207253886010363	193
17	CCL19	0.00466418990487295	0.00518134715025907	193
17	TPSAB1	0.0407922623372293	0.0466321243523316	193
17	TPSB2	0.0487461561897844	0.0621761658031088	193
17	CPA3	0.0770613987442849	0.077720207253886	193
17	KIT	0.00191038960728468	0.00518134715025907	193
17	MKI67	0.0223431164534485	0.0207253886010363	193
17	TOP2A	0.0292042181272243	0.0207253886010363	193
17	STMN1	0.175660829194825	0.129533678756477	193
17	EPCAM	0.0172311110583339	0.0310880829015544	193
17	KRT8	0.0622213106912714	0.0673575129533679	193
17	KRT18	0.0606371646724014	0.0829015544041451	193
17	KRT19	0.007379720234393	0.0207253886010363	193
17	COL1A1	0.0672074776882888	0.0673575129533679	193
17	COL1A2	0.0450200500800612	0.0673575129533679	193
17	COL3A1	0.0319586961577086	0.0673575129533679	193
17	RGS5	0.0726301786846663	0.0829015544041451	193
17	PECAM1	0.117192459021472	0.129533678756477	193
17	VWF	0.0179215396794537	0.0207253886010363	193
17	PLVAP	0.0300269043241576	0.0414507772020725	193
18	CD3D	0.397341111619333	0.209876543209877	81
18	CD3E	0.372617772576747	0.209876543209877	81
18	TRAC	0.262481087847485	0.197530864197531	81
18	CD4	0.169223037913032	0.111111111111111	81
18	IL7R	0.222714771745147	0.135802469135802	81
18	CCR7	0.173065359040382	0.123456790123457	81
18	LTB	0.459638133627075	0.296296296296296	81
18	MALAT1	3.50619936984692	0.938271604938272	81
18	FOXP3	0	0	81
18	IL2RA	0.0565379003738416	0.0617283950617284	81
18	CTLA4	0.121863361476336	0.111111111111111	81
18	CD8A	0.0856585503074602	0.037037037037037	81
18	CD8B	0.0519645673172615	0.0246913580246914	81
18	GZMK	0.169868107445307	0.0740740740740741	81
18	CCL5	1.02897608718199	0.506172839506173	81
18	NKG7	0.339901047354427	0.17283950617284	81
18	GNLY	0.0506545063473548	0.0493827160493827	81
18	GZMB	0.0672899138722193	0.0493827160493827	81
18	PRF1	0.106467821054469	0.0617283950617284	81
18	KLRD1	0.11081455804492	0.0864197530864198	81
18	FCER1G	0.529263525793903	0.246913580246914	81
18	TRDC	0	0	81
18	MS4A1	0.408845853489229	0.17283950617284	81
18	CD79A	0.531345689328971	0.259259259259259	81
18	CD74	1.91061813843787	0.691358024691358	81
18	CD37	0.53650758634583	0.283950617283951	81
18	CD27	0.0884640771791966	0.0617283950617284	81
18	MZB1	1.05638536892065	0.530864197530864	81
18	JCHAIN	4.37136176741958	1	81
18	XBP1	0.761719965795314	0.382716049382716	81
18	SDC1	0.157289699788192	0.123456790123457	81
18	LYZ	0.81616267668398	0.506172839506173	81
18	LST1	0.379803708908215	0.17283950617284	81
18	S100A8	1.30135938725252	0.506172839506173	81
18	S100A9	1.74538909772538	0.567901234567901	81
18	FCGR3A	0.360155000807773	0.222222222222222	81
18	VCAN	0.0204677006517121	0.0246913580246914	81
18	C1QA	0.0957046613341177	0.0987654320987654	81
18	C1QB	0.0409327996026424	0.0617283950617284	81
18	C1QC	0.153501830070167	0.135802469135802	81
18	APOE	0.0733591130657536	0.0864197530864198	81
18	SPP1	0	0	81
18	CD1C	0.0492107540921867	0.037037037037037	81
18	CLEC10A	0.128214968877509	0.0493827160493827	81
18	FCER1A	0.00378915294836635	0.0123456790123457	81
18	CLEC9A	0	0	81
18	XCR1	0	0	81
18	IL3RA	0	0	81
18	LAMP3	0.0462394049127852	0.0246913580246914	81
18	FSCN1	0.0168282213186359	0.0246913580246914	81
18	CCL19	0.0163563270207617	0.0123456790123457	81
18	TPSAB1	0.0184981296751835	0.0246913580246914	81
18	TPSB2	0.0340448426309517	0.037037037037037	81
18	CPA3	0.0218131938331746	0.0246913580246914	81
18	KIT	0.0146151205787949	0.0246913580246914	81
18	MKI67	0.0214718423183646	0.0123456790123457	81
18	TOP2A	0.0540518128622439	0.037037037037037	81
18	STMN1	0.236227749375102	0.160493827160494	81
18	EPCAM	0.00378915294836635	0.0123456790123457	81
18	KRT8	0.0701478505496051	0.0740740740740741	81
18	KRT18	0.0477973607676495	0.0617283950617284	81
18	KRT19	0.0089195780219393	0.0123456790123457	81
18	COL1A1	0.0280274430011464	0.037037037037037	81
18	COL1A2	0.0680032258777423	0.0493827160493827	81
18	COL3A1	0.0316625446574638	0.0493827160493827	81
18	RGS5	0.0203641867972589	0.0246913580246914	81
18	PECAM1	0.228046168970273	0.148148148148148	81
18	VWF	0	0	81
18	PLVAP	0.098680140633102	0.0617283950617284	81
2	CD3D	1.33028080539017	0.634038484522529	8367
2	CD3E	1.27793725247947	0.670252181188	8367
2	TRAC	1.28324015031284	0.633560415919685	8367
2	CD4	0.272329617445452	0.213816182622206	8367
2	IL7R	0.657228523890577	0.357834349229114	8367
2	CCR7	0.139729243857343	0.112585155969882	8367
2	LTB	0.476440723368991	0.307039560176885	8367
2	MALAT1	3.21205010114386	0.982670013146887	8367
2	FOXP3	0.10054923633035	0.0810326281821441	8367
2	IL2RA	0.202578195279754	0.151308712800287	8367
2	CTLA4	0.363594842242394	0.266284211784391	8367
2	CD8A	1.10232707684518	0.511055336440779	8367
2	CD8B	0.390013782915596	0.261025457153102	8367
2	GZMK	0.729926721170015	0.378988884904984	8367
2	CCL5	2.9459958185498	0.917652683160033	8367
2	NKG7	2.02990495929454	0.770407553483925	8367
2	GNLY	1.58006092408324	0.514521333811402	8367
2	GZMB	1.6834928024245	0.678379347436357	8367
2	PRF1	0.948388540416447	0.48141508306442	8367
2	KLRD1	0.532456111686573	0.409107206884188	8367
2	FCER1G	0.359695373303263	0.263057248715191	8367
2	TRDC	0.256639756215766	0.147603681128242	8367
2	MS4A1	0.190624880271557	0.106370264132903	8367
2	CD79A	0.149026938100971	0.116529221943349	8367
2	CD74	2.10464865798134	0.845583841281224	8367
2	CD37	0.746118745796605	0.502091550137445	8367
2	CD27	0.200016425251248	0.168399665351978	8367
2	MZB1	0.153673828135826	0.172582765626867	8367
2	JCHAIN	0.690762524477105	0.529102426198159	8367
2	XBP1	0.510626874373497	0.370861718656627	8367
2	SDC1	0.0203344231876166	0.0319110792398709	8367
2	LYZ	0.343944110935022	0.368232341340982	8367
2	LST1	0.195196141131189	0.175212142942512	8367
2	S100A8	0.535651200951398	0.303573562806263	8367
2	S100A9	0.804751020956246	0.405999760965699	8367
2	FCGR3A	0.392693202365982	0.272021035018525	8367
2	VCAN	0.0175575247359357	0.0374088681725828	8367
2	C1QA	0.0773954595715817	0.104338472570814	8367
2	C1QB	0.101206667151478	0.131588382932951	8367
2	C1QC	0.0741678414243033	0.112226604517748	8367
2	APOE	0.0789833429170326	0.109836261503526	8367
2	SPP1	0.0562783179590821	0.0888012429783674	8367
2	CD1C	0.00846163449559703	0.00932233775546791	8367
2	CLEC10A	0.00815844240221368	0.0125493008246683	8367
2	FCER1A	0.00633904745991206	0.00597585753555635	8367
2	CLEC9A	0.00164218933845908	0.0026293773156448	8367
2	XCR1	0.000218896745406769	0.000478068602844508	8367
2	IL3RA	0.0282073037410197	0.0271303932114258	8367
2	LAMP3	0.0217804517268599	0.0311939763356042	8367
2	FSCN1	0.0725211006900318	0.077088562208677	8367
2	CCL19	0.00189863576582712	0.00322696306920043	8367
2	TPSAB1	0.054504677069402	0.0972869606788574	8367
2	TPSB2	0.102726204113673	0.15059160989602	8367
2	CPA3	0.0358334128943643	0.0665710529460978	8367
2	KIT	0.0333437545958098	0.028206047567826	8367
2	MKI67	0.118965468034338	0.0920282060475678	8367
2	TOP2A	0.129395977800342	0.100035855145213	8367
2	STMN1	0.626327445945635	0.379347436357117	8367
2	EPCAM	0.0245641957887697	0.0487629974901398	8367
2	KRT8	0.0904282058539456	0.170072905461934	8367
2	KRT18	0.0583777266675008	0.103979921118681	8367
2	KRT19	0.0638211787160514	0.0861718656627226	8367
2	COL1A1	0.0382242392848234	0.0815106967849887	8367
2	COL1A2	0.0281037774656902	0.0625074698219194	8367
2	COL3A1	0.029678940592348	0.0643002270825864	8367
2	RGS5	0.044738375467269	0.0888012429783674	8367
2	PECAM1	0.132864839457902	0.143301063702641	8367
2	VWF	0.00641491115066635	0.0147006095374686	8367
2	PLVAP	0.0200123002416938	0.0368112824190271	8367
3	CD3D	0.117403519013187	0.11986198619862	6666
3	CD3E	0.0985302668711692	0.124512451245125	6666
3	TRAC	0.116843092755482	0.133663366336634	6666
3	CD4	0.0336556246762599	0.0561056105610561	6666
3	IL7R	0.0859348687583271	0.110561056105611	6666
3	CCR7	0.0563622253015885	0.0628562856285629	6666
3	LTB	0.106842680138194	0.117161716171617	6666
3	MALAT1	2.71839058180122	0.913141314131413	6666
3	FOXP3	0.0129584623208668	0.0211521152115212	6666
3	IL2RA	0.0294303003108414	0.0496549654965497	6666
3	CTLA4	0.03013077240909	0.0423042304230423	6666
3	CD8A	0.0641978416611745	0.0700570057005701	6666
3	CD8B	0.0213535769096966	0.0298529852985299	6666
3	GZMK	0.0438046239026862	0.0516051605160516	6666
3	CCL5	0.3532840622386	0.433243324332433	6666
3	NKG7	0.121649286878568	0.130513051305131	6666
3	GNLY	0.0827069283648483	0.111611161116112	6666
3	GZMB	0.0860873668606208	0.104410441044104	6666
3	PRF1	0.032854445823486	0.0483048304830483	6666
3	KLRD1	0.0836953953749875	0.180618061806181	6666
3	FCER1G	0.131902073220968	0.183918391839184	6666
3	TRDC	0.010940143526628	0.0126012601260126	6666
3	MS4A1	0.133023023063274	0.114611461146115	6666
3	CD79A	0.970934069192192	0.603960396039604	6666
3	CD74	1.60905560301534	0.843234323432343	6666
3	CD37	0.236848010188664	0.267926792679268	6666
3	CD27	0.301996343870993	0.302880288028803	6666
3	MZB1	2.13608047842485	0.83978397839784	6666
3	JCHAIN	4.48915899277332	0.94959495949595	6666
3	XBP1	1.73961232706135	0.788328832883288	6666
3	SDC1	0.429511528387751	0.4000900090009	6666
3	LYZ	0.343888158211074	0.435193519351935	6666
3	LST1	0.094173830223657	0.118061806180618	6666
3	S100A8	0.315923837651687	0.297779777977798	6666
3	S100A9	0.543297470486269	0.439093909390939	6666
3	FCGR3A	0.101307655438512	0.134863486348635	6666
3	VCAN	0.0163013226067107	0.0463546354635464	6666
3	C1QA	0.0572664673710883	0.126162616261626	6666
3	C1QB	0.075275518459245	0.166216621662166	6666
3	C1QC	0.055415881550252	0.143114311431143	6666
3	APOE	0.0590065937841647	0.135613561356136	6666
3	SPP1	0.0365016034112264	0.0654065406540654	6666
3	CD1C	0.00648238071653476	0.0121512151215122	6666
3	CLEC10A	0.00629945281953876	0.0228022802280228	6666
3	FCER1A	0.00323475863584807	0.00705070507050705	6666
3	CLEC9A	0.000742726042950691	0.0021002100210021	6666
3	XCR1	0.00267616177739318	0.0045004500450045	6666
3	IL3RA	0.0071912228474627	0.0171017101710171	6666
3	LAMP3	0.0129570943116298	0.0288028802880288	6666
3	FSCN1	0.0252613211994355	0.0454545454545455	6666
3	CCL19	0.00136375255476169	0.0042004200420042	6666
3	TPSAB1	0.0565427961268585	0.131263126312631	6666
3	TPSB2	0.0941264520521275	0.16966696669667	6666
3	CPA3	0.0370427564095444	0.0991599159915992	6666
3	KIT	0.00890473956634412	0.0198019801980198	6666
3	MKI67	0.0426138516435712	0.0490549054905491	6666
3	TOP2A	0.0302670653869414	0.0363036303630363	6666
3	STMN1	0.192525028104071	0.211821182118212	6666
3	EPCAM	0.0195049509544395	0.0637563756375638	6666
3	KRT8	0.0710545610185924	0.179417941794179	6666
3	KRT18	0.0517501549573316	0.118661866186619	6666
3	KRT19	0.0239637136004782	0.0687068706870687	6666
3	COL1A1	0.0389366239255044	0.108910891089109	6666
3	COL1A2	0.0316578866336841	0.0994599459945995	6666
3	COL3A1	0.031853313271338	0.104260426042604	6666
3	RGS5	0.0463764472750276	0.132163216321632	6666
3	PECAM1	0.23564149608204	0.296579657965797	6666
3	VWF	0.00804038457230715	0.0342034203420342	6666
3	PLVAP	0.0272843024397637	0.0879087908790879	6666
4	CD3D	0.0935002130585552	0.0624906113865105	6657
4	CD3E	0.0854978282271616	0.056932552200691	6657
4	TRAC	0.0988143469271998	0.0581342947273547	6657
4	CD4	0.0329678893930668	0.0252365930599369	6657
4	IL7R	0.0924475213200047	0.0805167492864654	6657
4	CCR7	0.0239119787745842	0.0166741775574583	6657
4	LTB	0.327484303044936	0.16809373591708	6657
4	MALAT1	4.44257026436332	0.983025386810876	6657
4	FOXP3	0.0121398314118968	0.010815682739973	6657
4	IL2RA	0.0350295091677392	0.0347003154574132	6657
4	CTLA4	0.0280590970424032	0.0225326723749437	6657
4	CD8A	0.0662577796257309	0.0348505332732462	6657
4	CD8B	0.0319719490808947	0.0207300585849482	6657
4	GZMK	0.0556458379906853	0.0274898602974313	6657
4	CCL5	0.635521412041105	0.467327625056332	6657
4	NKG7	0.109966070380863	0.0578338590956888	6657
4	GNLY	0.0497698122560289	0.0572329878323569	6657
4	GZMB	0.0420820324396597	0.0309448700615893	6657
4	PRF1	0.0287167850645322	0.0201291873216163	6657
4	KLRD1	0.207820467636631	0.216914526062791	6657
4	FCER1G	1.0674231113476	0.472134595162986	6657
4	TRDC	0.00389559286449942	0.00195283160582845	6657
4	MS4A1	0.0555605832823439	0.0270392068499324	6657
4	CD79A	0.045725780267583	0.0294426919032597	6657
4	CD74	0.991047121144698	0.490461168694607	6657
4	CD37	0.420857736006222	0.243803515096891	6657
4	CD27	0.0189626946895171	0.014420910319964	6657
4	MZB1	0.067548758271705	0.0668469280456662	6657
4	JCHAIN	0.304424317526669	0.205497972059486	6657
4	XBP1	0.281210654608674	0.156977617545441	6657
4	SDC1	0.008322234955151	0.00976415802914226	6657
4	LYZ	0.64574566933296	0.380802163136548	6657
4	LST1	0.864294898503462	0.40934354814481	6657
4	S100A8	2.17878417024926	0.739522307345651	6657
4	S100A9	3.27298429735975	0.862700916328677	6657
4	FCGR3A	0.655648651710436	0.39462220219318	6657
4	VCAN	0.0271635652780891	0.032146612588253	6657
4	C1QA	0.0344262458567549	0.0301937809824245	6657
4	C1QB	0.0471455464710787	0.0465675229082169	6657
4	C1QC	0.0355907361527982	0.0353011867207451	6657
4	APOE	0.0304098314044678	0.0351509689049121	6657
4	SPP1	0.141475583710581	0.114616193480547	6657
4	CD1C	0.0036849185101961	0.00240348505332732	6657
4	CLEC10A	0.00241057906779598	0.00330479194832507	6657
4	FCER1A	0.00107345529872936	0.00135196034249662	6657
4	CLEC9A	0.00574540700944608	0.00435631665915578	6657
4	XCR1	0.00171860469755595	0.00120174252666366	6657
4	IL3RA	0.101199794311605	0.0566321165690251	6657
4	LAMP3	0.0419093838719996	0.0342496620099144	6657
4	FSCN1	0.029317119084689	0.0286916028240949	6657
4	CCL19	0.00236817430047735	0.00195283160582845	6657
4	TPSAB1	0.0680386331393262	0.0754093435481448	6657
4	TPSB2	0.136400724238147	0.143608231936308	6657
4	CPA3	0.0391917596575042	0.0447649091182214	6657
4	KIT	0.00622292376385325	0.00841219768664564	6657
4	MKI67	0.0108705918337988	0.00976415802914226	6657
4	TOP2A	0.012263886342837	0.0109659005558059	6657
4	STMN1	0.0680967072751631	0.0621901757548445	6657
4	EPCAM	0.0430929845996829	0.0384557608532372	6657
4	KRT8	0.127192820393716	0.13053928195884	6657
4	KRT18	0.0791171488908394	0.0752591257323118	6657
4	KRT19	0.0721257892498356	0.0674477993089981	6657
4	COL1A1	0.042594433578745	0.0546792849631966	6657
4	COL1A2	0.0297467524167699	0.0342496620099144	6657
4	COL3A1	0.0248049488393589	0.0291422562715938	6657
4	RGS5	0.0304433407697109	0.0336487907465825	6657
4	PECAM1	0.27002662690929	0.174252666366231	6657
4	VWF	0.00617241853825851	0.00555805918581944	6657
4	PLVAP	0.00865992294915297	0.00931350458164338	6657
5	CD3D	0.178426807978306	0.128255602665051	6604
5	CD3E	0.171458480822706	0.143397940642035	6604
5	TRAC	0.179681097839112	0.126741368867353	6604
5	CD4	0.0547441161056383	0.0608721986674743	6604
5	IL7R	0.168403305586922	0.134918231374924	6604
5	CCR7	0.0329363405382638	0.0316474863718958	6604
5	LTB	0.151072536810333	0.108721986674743	6604
5	MALAT1	2.76692124600277	0.843125378558449	6604
5	FOXP3	0.0209060618711583	0.0207450030284676	6604
5	IL2RA	0.0450468320822356	0.0549666868564506	6604
5	CTLA4	0.0416191932656118	0.0395215021199273	6604
5	CD8A	0.085805609387585	0.0719261053906723	6604
5	CD8B	0.0402237388989486	0.0381586917019988	6604
5	GZMK	0.038703905028127	0.0345245305875227	6604
5	CCL5	0.550359515449065	0.448213204118716	6604
5	NKG7	0.131447180996758	0.11084191399152	6604
5	GNLY	0.0886610926004105	0.100545124167171	6604
5	GZMB	0.0626449778981788	0.0614778921865536	6604
5	PRF1	0.0381494144939644	0.038007268322229	6604
5	KLRD1	0.115113472575789	0.177165354330709	6604
5	FCER1G	0.169903765299526	0.180799515445185	6604
5	TRDC	0.0151799144860084	0.0118110236220472	6604
5	MS4A1	0.0500028817480535	0.0355844942459116	6604
5	CD79A	0.0839971834381753	0.097213809812235	6604
5	CD74	1.58013188863663	0.718806783767414	6604
5	CD37	0.155024083344503	0.150666262870987	6604
5	CD27	0.0286449626576737	0.0386129618413083	6604
5	MZB1	0.199403130160739	0.239248940036342	6604
5	JCHAIN	1.05156302896233	0.598122350090854	6604
5	XBP1	0.730617241240961	0.480466384009691	6604
5	SDC1	0.195681623679187	0.191247728649303	6604
5	LYZ	2.76131457923523	0.812689279224712	6604
5	LST1	0.149960357033014	0.133858267716535	6604
5	S100A8	0.329893731454626	0.196093276801938	6604
5	S100A9	0.600333722992212	0.318291944276196	6604
5	FCGR3A	0.0871450747749903	0.108873410054512	6604
5	VCAN	0.0264228605332447	0.0466384009691096	6604
5	C1QA	0.125599455216163	0.175348273773471	6604
5	C1QB	0.155069665744211	0.207904300423985	6604
5	C1QC	0.108120878706803	0.169139915202907	6604
5	APOE	0.149556597870202	0.199727437916414	6604
5	SPP1	0.0594119335365364	0.0745003028467595	6604
5	CD1C	0.00462457998326706	0.00545124167171411	6604
5	CLEC10A	0.0128094629922169	0.0211992731677771	6604
5	FCER1A	0.00467759918533209	0.00651120533010297	6604
5	CLEC9A	0.000981187020356899	0.00196850393700787	6604
5	XCR1	0.00226941357764466	0.00211992731677771	6604
5	IL3RA	0.0124111430945315	0.0174136886735312	6604
5	LAMP3	0.0177153729028803	0.0274076317383404	6604
5	FSCN1	0.0641789082185282	0.0732889158086009	6604
5	CCL19	0.00272975618817043	0.00408843125378558	6604
5	TPSAB1	0.129111149663094	0.19457904300424	6604
5	TPSB2	0.240820545112152	0.299364021804967	6604
5	CPA3	0.0694122285297757	0.118261659600242	6604
5	KIT	0.0350301055475971	0.0457298606904906	6604
5	MKI67	0.0734001343749267	0.0569351907934585	6604
5	TOP2A	0.0969390809720279	0.0652634766807995	6604
5	STMN1	0.282978750616229	0.244094488188976	6604
5	EPCAM	1.00073766817599	0.535887341005451	6604
5	KRT8	1.63947015953633	0.742580254391278	6604
5	KRT18	1.52935525312539	0.682616596002423	6604
5	KRT19	1.2307323443924	0.578285887341006	6604
5	COL1A1	0.0754337979758449	0.116898849182314	6604
5	COL1A2	0.0453881414568972	0.0910054512416717	6604
5	COL3A1	0.0592739819276306	0.109479103573592	6604
5	RGS5	0.135186552228977	0.158994548758328	6604
5	PECAM1	0.0877312204213508	0.12053301029679	6604
5	VWF	0.0262301835732658	0.0522410660205936	6604
5	PLVAP	0.0720882440450618	0.127498485766202	6604
6	CD3D	0.402485154643714	0.28288490284006	5352
