gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	resolution	positive_direction	passes_primary_filter	rank
SPINK5	11	2.6252685911529	2.60258539338361	210706642	0.985419155800483	0	0	97.5142624286879	1.90283818989361	0.8	TRUE	TRUE	5
TACSTD2	11	4.04339473185973	3.97573448725413	210648710.5	0.985148225519015	0	0	97.3920130399348	4.76168615794246	0.8	TRUE	TRUE	6
KRT4	11	4.30271137702206	4.26792768302904	210580279	0.98482818951863	0	0	97.3512632436838	1.6755993710764	0.8	TRUE	TRUE	7
RHCG	11	2.72186842390146	2.70655234778799	210126480.5	0.982705894129511	0	0	96.7807660961695	1.34736552167376	0.8	TRUE	TRUE	8
S100A2	11	3.45022824004905	3.4198959926	210054344.5	0.982368533163818	0	0	96.6585167074165	1.97399377962425	0.8	TRUE	TRUE	9
HSPB1	11	4.25327904242819	3.78613701520225	209988813.5	0.982062062033693	0	0	98.0847595762021	32.5743403762065	0.8	TRUE	TRUE	10
KRT5	11	4.07940675206922	4.04517538328306	209772651	0.981051127275092	0	0	96.6585167074165	2.02678663652118	0.8	TRUE	TRUE	11
S100A14	11	2.76998735373519	2.71996089455805	209659000.5	0.980519613988642	0	0	96.9845150774246	4.5757634880011	0.8	TRUE	TRUE	12
SFN	11	3.84148599129007	3.7820232952604	209470427	0.979637705675679	0	0	96.3325183374083	5.5260349121458	0.8	TRUE	TRUE	13
PERP	11	3.43868670872914	3.28593763269036	209341442	0.979034476994303	0	0	96.9437652811736	12.3799249423295	0.8	TRUE	TRUE	14
SPRR1B	11	1.93381413436698	1.91631383177838	208427004.5	0.974757895009373	0	0	95.9250203748981	1.77888974326604	0.8	TRUE	TRUE	15
LY6D	11	3.05042546563944	3.03108875884162	208407323.5	0.974665852185183	0	0	95.1507742461288	1.52754983760458	0.8	TRUE	TRUE	16
FABP5	11	4.58405943889435	4.24608652284161	208393624	0.974601783252202	0	0	96.8215158924205	24.7414871518254	0.8	TRUE	TRUE	17
AQP3	11	3.17501411830399	3.01439899122021	208040284.5	0.972949307998	0	0	96.1287693561532	14.8818472909231	0.8	TRUE	TRUE	18
KRT15	11	2.87462941731622	2.82179418009427	207999641.5	0.972759231451912	0	0	95.558272208639	6.75748568280674	0.8	TRUE	TRUE	19
IFI27	11	3.60392404616379	3.35208436304859	207953830	0.972544983200279	0	0	96.9437652811736	16.842069020922	0.8	TRUE	TRUE	20
LGALS7B	11	2.26576959912054	2.2545827154218	207893119.5	0.972261056271871	0	0	94.6617766911166	1.09717328681441	0.8	TRUE	TRUE	21
CSTB	11	3.5011899614624	3.10293076401615	207823126.5	0.971933717549573	0	0	99.0220048899756	29.301183248597	0.8	TRUE	TRUE	22
CLDN4	11	3.65504815681507	3.46474810395185	207816955	0.971904855078688	0	0	96.8622656886716	16.8673177785684	0.8	TRUE	TRUE	23
CRNN	11	1.67217867012815	1.65720731613613	207473001.5	0.970296275660462	0	0	95.1915240423798	1.22686008745252	0.8	TRUE	TRUE	24
DSP	11	2.3778186850624	2.32054005116409	206936263.5	0.96778609419762	0	0	94.7840260798696	5.23911721161902	0.8	TRUE	TRUE	25
S100A16	11	2.24093248567503	2.17804273516572	206912810	0.967676408390134	0	0	95.1915240423798	6.22152341822272	0.8	TRUE	TRUE	26
KRT19	11	2.84384221543028	2.68666906771344	206818380.5	0.967234786629712	0	0	97.2697636511817	12.7414412449933	0.8	TRUE	TRUE	27
FXYD3	11	2.76500557356418	2.63040878029702	206813961	0.967214117798783	0	0	96.0472697636512	11.9185612798825	0.8	TRUE	TRUE	28
LGALS7	11	1.79601835160228	1.78886093344661	206387147.5	0.965218024107279	0	0	93.2355338223309	0.835504343933986	0.8	TRUE	TRUE	29
FABP5P7	11	2.93309827912327	2.81900518837216	206356512.5	0.965074752326421	0	0	94.8247758761206	13.8512389106309	0.8	TRUE	TRUE	30
ANXA1	11	3.58118789661365	3.04502851651734	206070111.5	0.963735330707047	0	0	98.8590057049715	32.0785465896962	0.8	TRUE	TRUE	31
PITX1	11	1.93128719332299	1.89962661991978	205990131	0.963361283092589	0	0	93.6430317848411	3.32939299691277	0.8	TRUE	TRUE	32
FABP5P2	11	2.18084793392474	2.12161160263562	205170685	0.959528951193227	0	0	93.520782396088	9.48205616700906	0.8	TRUE	TRUE	33
KRT16	11	1.49817443034372	1.48869886300864	205004027	0.958749535869113	0	0	92.3797881010595	1.06044782114698	0.8	TRUE	TRUE	34
GSTP1	11	3.3280914605369	2.77853617131302	204791741.5	0.957756732812631	0	0	96.9437652811736	36.4224805756717	0.8	TRUE	TRUE	35
GBP6	11	1.71110911401369	1.6877263003597	204505916	0.956420002654328	0	0	92.1352893235534	2.89901644612259	0.8	TRUE	TRUE	36
TRIM29	11	1.77929317000457	1.76652100838308	204293541.5	0.955426783368419	0	0	91.4832925835371	1.51033477557297	0.8	TRUE	TRUE	37
FABP5P1	11	1.9560500326097	1.91114111036033	204241887.5	0.95518521129176	0	0	92.5020374898125	8.01303754031194	0.8	TRUE	TRUE	38
DSG3	11	1.65370682057808	1.58866548978459	203214874.5	0.95038214351065	0	0	92.3797881010595	8.97019498926928	0.8	TRUE	TRUE	39
KRT14	11	1.21543961405215	1.20353258674717	203182084	0.950228791027208	0	0	91.1165444172779	1.15340915611766	0.8	TRUE	TRUE	40
FABP5P3	11	1.84072717800399	1.79737056654998	202875316	0.948794118343342	0	0	91.361043194784	7.77661735507787	0.8	TRUE	TRUE	41
CALML3	11	1.53142723426833	1.52530425510091	201985640	0.944633339335455	0	0	89.20130399348	0.77008710821388	0.8	TRUE	TRUE	42
CRABP2	11	1.730664717353	1.70847421229962	201674622	0.943178790527265	0	0	89.7718011409943	2.29878461662057	0.8	TRUE	TRUE	43
LYPD3	11	1.5274832098571	1.50621334652285	201543227.5	0.942564293252581	0	0	89.6088019559902	2.27468352977632	0.8	TRUE	TRUE	44
CD9	11	2.37253447918206	2.16574346990923	201259399	0.941236902534343	0	0	94.2135289323553	15.073508314875	0.8	TRUE	TRUE	45
CD24	11	2.05445712129733	1.87669212264944	201087331	0.940432186073149	0	0	95.4360228198859	14.8451218252556	0.8	TRUE	TRUE	46
AC020907.6	11	1.00471762679992	0.974677264614244	200426975	0.937343875966399	0	0	89.7310513447433	4.16948802405518	0.8	TRUE	TRUE	47
AC019349.1	11	0.775796223021741	0.770886036847229	200305125.5	0.936774018128578	0	0	87.8565607171964	0.716146580514845	0.8	TRUE	TRUE	48
TXN	11	3.09382314454909	2.43934629582032	199831384	0.934558454610663	0	0	96.4547677261614	41.321887229867	0.8	TRUE	TRUE	49
EHF	11	1.35486179264336	1.31635821319706	198949711.5	0.930435105852428	0	0	88.4270578647107	4.05472094384447	0.8	TRUE	TRUE	50
LINC00632	12	1.61282537568267	1.38507660709006	154835932	0.79033170057798	0	0	72.3584485064646	30.8607345667705	0.8	TRUE	TRUE	1
AL162581.1	12	1.02410705087293	0.999203433729259	154299625.5	0.787594222121261	0	0	59.8305840392332	4.34488917384136	0.8	TRUE	TRUE	2
MALAT1	12	4.77967178731212	1.41367012509029	153173032	0.781843731616802	0	0	98.8408381631743	94.3029858948525	0.8	TRUE	TRUE	3
RN7SK	12	0.967233089157703	0.94418316146581	152307114	0.777423811533258	0	0	57.7351761034329	4.07812786224583	0.8	TRUE	TRUE	4
MIR663AHG	12	1.34352441715812	1.30448267225436	147350175	0.752122022866197	0	0	53.1431119037004	4.73987909873603	0.8	TRUE	TRUE	5
Metazoa	12	1.6646174508484	0.785855516074014	142880555	0.729307664920282	5.72493763116442e-307	2.69368724523797e-303	87.7842175657601	74.3496977468401	0.8	TRUE	TRUE	6
XACT	12	1.77726813651722	0.779672720460348	140963883.5	0.719524365743678	4.23334678776066e-280	1.46070219796086e-276	88.1408827463219	77.3493313793735	0.8	TRUE	TRUE	7
ANKRD30BL	12	0.683561985311143	0.672626495498043	133002779	0.678888363643313	0	0	37.0485956308515	1.77230261952739	0.8	TRUE	TRUE	8
MT-RNR2	12	5.52790251389075	0.625926206675946	131147812	0.669420023803268	7.99336934572351e-166	1.88051280557551e-162	99.7770842621489	99.590126396776	0.8	TRUE	TRUE	9
FAM153CP	12	0.898112247717836	0.467764460400547	128541463	0.656116391946874	5.64347671573928e-158	1.21703926823549e-154	66.8301382077575	51.9852537094706	0.8	TRUE	TRUE	10
KLF15	12	2.12060736290764	0.301067710913661	126733450	0.646887720213512	3.75475771688669e-125	5.88893924705771e-122	97.8154257690593	97.1503480490932	0.8	TRUE	TRUE	11
OLMALINC	12	1.00224635395188	0.50433771015664	124747031	0.636748407677644	2.62982582178185e-124	4.00329103111656e-121	62.9959875167187	49.3508426451731	0.8	TRUE	TRUE	12
KCNQ1OT1	12	0.900063878234139	0.470550763671389	124662751.5	0.636318218381798	8.4579857881221e-126	1.36799990761199e-122	61.7476593847526	47.3140685107163	0.8	TRUE	TRUE	13
NEAT1	12	1.84499359547531	0.693104938398749	122407987.5	0.62480918786476	1.22847461226667e-96	8.8308556259842e-94	72.7596968345965	60.4094156438908	0.8	TRUE	TRUE	14
HELLPAR	12	0.881156433378022	0.38873149443577	122320169.5	0.624360936942736	5.77058114591323e-100	4.52527224801563e-97	64.2443156486848	53.4678970507419	0.8	TRUE	TRUE	15
AL022322.2	12	0.618356181548561	0.345623843829549	122221476	0.623857174019728	2.84744726703241e-117	3.77885456922555e-114	53.5443602318324	37.4152775233559	0.8	TRUE	TRUE	16
SLC35E3	12	0.714565078936648	0.361557286604724	122055753.5	0.623011273823584	8.73372534628647e-109	8.37095227310646e-106	57.2001783325903	42.0063198387983	0.8	TRUE	TRUE	17
PCSK7	12	0.711613313985335	0.370991080058613	121741756.5	0.621408533556638	2.93437468716503e-110	2.97793001340393e-107	55.3722692822113	38.9574555779447	0.8	TRUE	TRUE	18
AL360020.1	12	0.966443508292082	0.564278603161719	121690449.5	0.621146646357474	1.61863174872677e-113	1.99465531949646e-110	51.9839500668747	36.7191793368749	0.8	TRUE	TRUE	19
Z82195.3	12	0.740625294558262	0.483909138590083	121400120.5	0.619664715068442	3.16181098683043e-130	5.45486170817943e-127	45.8314757021846	28.2515112657996	0.8	TRUE	TRUE	20
CACNA1A	12	0.595294306286155	0.316525224424969	120993450.5	0.617588942419791	1.36565815182402e-107	1.26218516007064e-104	52.6081141328578	36.3791445319656	0.8	TRUE	TRUE	21
MT-RNR1	12	3.39354091995864	0.498324700398912	120265162.5	0.613871529503321	5.31148652273945e-76	2.08262581785929e-73	93.7137761925992	93.4477468400806	0.8	TRUE	TRUE	22
AC092445.1	12	0.672794953411235	0.39772581666764	119238658.5	0.608631927548588	3.67997155938674e-104	3.17440479998633e-101	45.5193936691931	29.7604872687305	0.8	TRUE	TRUE	23
ORAI2	12	0.694866951536641	0.327635367422896	119026258	0.607547768037289	2.00267874947521e-85	1.03652644036589e-82	54.3914400356665	40.318739695915	0.8	TRUE	TRUE	24
MOG	12	0.495318662504071	0.292181164593487	118998010.5	0.607403583839062	4.38666605132602e-104	3.7219782757128e-101	44.8060633080696	28.7873236856567	0.8	TRUE	TRUE	25
AC087473.1	12	0.546650880668947	0.331126082391378	118725549.5	0.606012856488571	6.78554526810868e-107	6.16139414809651e-104	42.8889879625502	26.6257556328998	0.8	TRUE	TRUE	26
CHST12	12	0.569206710550458	0.287308471323824	118400141	0.604351868306658	6.48429477473548e-88	3.53271204901036e-85	49.5764600980829	34.4568602308115	0.8	TRUE	TRUE	27
PIGN	12	0.531242430151472	0.300906207180865	117508242.5	0.599799335511829	1.05358325688729e-88	6.12700096929387e-86	44.1373160945163	29.534942297124	0.8	TRUE	TRUE	28
USP8	12	0.639566295373947	0.276214649447123	117246804.5	0.598464873049099	1.04326990882332e-72	3.62392756180996e-70	52.9201961658493	39.502427184466	0.8	TRUE	TRUE	29
LINC01551	12	0.387722233105698	0.261671108478048	117018474.5	0.597299404318024	7.38969954714072e-118	1.00649652489832e-114	35.0423539901917	18.4752244000733	0.8	TRUE	TRUE	30
MKLN1-AS	12	0.331485219607792	0.221074651390685	115754669.5	0.590848542803211	5.45291481921552e-108	5.13139113269341e-105	33.0806954971021	17.40016486536	0.8	TRUE	TRUE	31
FBLIM1	12	0.428059464940194	0.239005293936574	115392822.5	0.589001560961431	1.60106229338676e-79	7.14363630334644e-77	39.3223361569327	24.9313061000183	0.8	TRUE	TRUE	32
ACSL6	12	0.372691835612287	0.223915996659384	115327938.5	0.588670372448546	4.45784616199542e-89	2.62187208870906e-86	35.9786000891663	21.0729987177139	0.8	TRUE	TRUE	33
MUC20-OT1	12	0.510503910240853	0.271936325660985	115275993	0.588405226142891	2.36627782724468e-69	7.24683085826646e-67	42.7998216674097	30.0169444953288	0.8	TRUE	TRUE	34
NPIPB5	12	0.562799789136231	0.353949247953345	115271332.5	0.588381437472891	1.07976935116024e-84	5.47898257921574e-82	36.3798484172983	22.4010807840264	0.8	TRUE	TRUE	35
RPAP2	12	0.587181997176233	0.279164356464935	114933390	0.586656471780027	7.02626524934362e-61	1.46047554421798e-58	46.7231386535889	34.8529950540392	0.8	TRUE	TRUE	36
NMNAT3	12	0.462287028231482	0.264159179877453	114833203.5	0.586145088111539	5.69389233161781e-70	1.76466338567391e-67	39.9019170753455	27.4351987543506	0.8	TRUE	TRUE	37
Z95114.1	12	0.395955661911786	0.220752780182678	114798598	0.585968450664978	3.21831080645449e-73	1.14875939592872e-70	38.9656709763709	25.4957409782011	0.8	TRUE	TRUE	38
TSC2	12	0.442374357793607	0.246506921095354	114714889	0.585541173382056	6.51880995219009e-72	2.21969767562831e-69	39.1440035666518	25.8071533247848	0.8	TRUE	TRUE	39
AC005005.4	12	0.379006094192673	0.214377755110037	114446811.5	0.584172820805719	8.61518490263068e-75	3.18497232146754e-72	37.0485956308515	23.3284484337791	0.8	TRUE	TRUE	40
FTX	12	0.567431293650265	0.254043179747127	114266962.5	0.583254814473589	3.8426331651418e-52	5.31773167722578e-50	49.3535443602318	40.1263967759663	0.8	TRUE	TRUE	41
GABPB1-AS1	12	0.405936605137312	0.218219038468367	114247237.5	0.583154131818132	6.08071805022778e-70	1.87333169122404e-67	38.163174320107	24.8099468767174	0.8	TRUE	TRUE	42
GPSM2	12	0.416574723029012	0.222634123220319	114220628.5	0.583018311043529	4.13210162656556e-67	1.12560623097976e-64	39.0994204190816	26.2296208096721	0.8	TRUE	TRUE	43
MFSD4B	12	0.393422333826449	0.217009154301662	113897213	0.581367495765663	7.84241614622666e-67	2.11406214833465e-64	37.5835934016942	24.9427550833486	0.8	TRUE	TRUE	44
GVQW3	12	0.316929532515143	0.192910029499145	113652419	0.580117989557302	3.27764266473193e-79	1.42555421343303e-76	32.5456977262595	18.954936801612	0.8	TRUE	TRUE	45
TSIX	12	0.39883793509401	0.245630751377116	113597945.5	0.579839939537934	6.59731838992809e-75	2.49237825234617e-72	33.4819438252341	20.2360780362704	0.8	TRUE	TRUE	46
RAB3B	12	0.274648361545849	0.178310984685826	113221288.5	0.577917362759409	3.02296024052135e-88	1.70064514313764e-85	29.1573785109229	15.3920131892288	0.8	TRUE	TRUE	47
CCDC30	12	0.379581619151733	0.207306254561176	113212001	0.577869956414032	1.81267365485718e-61	3.82932858589565e-59	37.0040124832813	24.8958142516945	0.8	TRUE	TRUE	48
LINC00578	12	0.271843296658295	0.166847184300005	112822969	0.57588421371098	3.29467690382261e-82	1.59366908888922e-79	29.4694605439144	15.768684740795	0.8	TRUE	TRUE	49
AGO3	12	0.462997073841389	0.215268440862078	112805251.5	0.575793777972168	1.0689377387056e-50	1.34610731246194e-48	41.6852429781543	30.7794467851255	0.8	TRUE	TRUE	50
PLVAP	13	3.32240816088201	3.29627944113649	184894615	0.955805220804622	0	0	91.7344173441735	5.0919620477722	0.8	TRUE	TRUE	1
SPARCL1	13	3.33493563446778	3.23971491241876	183608053.5	0.949154393258421	0	0	91.7344173441735	8.96844562965676	0.8	TRUE	TRUE	2
IGFBP7	13	3.54700611491498	3.34416605927261	182105785.5	0.941388479700324	0	0	92.9539295392954	16.9960971924965	0.8	TRUE	TRUE	3
A2M	13	2.71469350350249	2.5323714581456	176671317	0.913295214979778	0	0	87.7597109304426	13.9276435512115	0.8	TRUE	TRUE	4
GNG11	13	1.85106103019039	1.82171930281425	171243521	0.885236443477631	0	0	78.3649503161698	3.61782243942637	0.8	TRUE	TRUE	5
SPARC	13	2.38628342944226	2.24936979383996	169724738	0.877385156296178	0	0	80.6233062330623	10.5433028509952	0.8	TRUE	TRUE	6
PECAM1	13	2.20583545501005	1.97996957724346	169297942	0.875178851666816	0	0	82.4751580849142	19.3881405010701	0.8	TRUE	TRUE	7
VWF	13	1.88083689093576	1.86925087996027	168698199.5	0.872078507113037	0	0	75.2032520325203	2.52251839813215	0.8	TRUE	TRUE	8
IGFBP4	13	1.83635148026162	1.74212751509567	167344017	0.865078115547159	0	0	77.3712737127371	9.00278117954059	0.8	TRUE	TRUE	9
ENG	13	1.76217351515087	1.67468432920463	165283163.5	0.85442461687921	0	0	75.1580849141825	10.0900735925286	0.8	TRUE	TRUE	10
HSPG2	13	1.92096973920393	1.84893056460041	164916156	0.852527386478127	0	0	74.5257452574526	10.2457280853353	0.8	TRUE	TRUE	11
MGP	13	1.7819551687902	1.71976687057626	163335503	0.844356264838481	0	0	71.9512195121951	5.6676547674911	0.8	TRUE	TRUE	12
CAVIN1	13	1.53057261284187	1.44404196700902	163113946	0.843210934903881	0	0	73.3514001806685	9.06687420599041	0.8	TRUE	TRUE	13
TGFBR2	13	1.75278199444628	1.58470023067698	162527353.5	0.840178568742299	0	0	75.6549232158988	14.3865954013254	0.8	TRUE	TRUE	14
EPAS1	13	1.76399767461068	1.62869925802907	162274318	0.838870511977374	0	0	74.0740740740741	12.7041534570176	0.8	TRUE	TRUE	15
GSN	13	1.96702526413633	1.68970786753697	162185097	0.838409287632872	0	0	79.1327913279133	22.4531605873668	0.8	TRUE	TRUE	16
ID1	13	1.87917727373366	1.71806306014697	161846594	0.836659410089613	0	0	74.0289069557362	12.9147448296384	0.8	TRUE	TRUE	17
CAV1	13	1.64174260815029	1.58206462701629	160906286.5	0.831798528567121	0	0	69.3315266485998	5.15376603756309	0.8	TRUE	TRUE	18
CRIP2	13	1.41582001116173	1.37379165201509	160801954.5	0.831259188520376	0	0	68.8346883468835	4.7714969155231	0.8	TRUE	TRUE	19
FLT1	13	1.65040205741801	1.56330165939124	160592562.5	0.830176745060382	0	0	70.6865401987353	9.122955604134	0.8	TRUE	TRUE	20
APP	13	1.53903439297397	1.39944206808363	160454100	0.829460968776765	0	0	73.2610659439928	14.2572648300963	0.8	TRUE	TRUE	21
IFI27	13	2.01054197031912	1.70911891290004	160257061.5	0.82844238623449	0	0	77.8681120144535	17.5454659906378	0.8	TRUE	TRUE	22
COL4A1	13	1.812102750616	1.71874544682098	159635392.5	0.825228693527364	0	0	69.6928635953026	8.41449875819761	0.8	TRUE	TRUE	23
SPTBN1	13	1.55852882182849	1.41803811696898	159626867	0.825184621300545	0	0	72.583559168925	13.5819990157142	0.8	TRUE	TRUE	24
ID3	13	1.79630369015688	1.59873098778505	157555086.5	0.814474635948829	0	0	71.4995483288166	15.5437034324105	0.8	TRUE	TRUE	25
RNASE1	13	1.50148926920766	1.34798150472874	156857918.5	0.810870654220221	0	0	70.0542005420054	11.2712165085324	0.8	TRUE	TRUE	26
PRSS23	13	1.47431992987236	1.39286159038406	156514184	0.809093732649679	0	0	66.5311653116531	8.50491570622504	0.8	TRUE	TRUE	27
CD34	13	1.17970203384471	1.16953948389266	156371415	0.808355694088799	0	0	62.646793134598	2.05326588305312	0.8	TRUE	TRUE	28
ESAM	13	1.15314660739144	1.13472466631031	156228374.5	0.807616252019669	0	0	62.8726287262873	2.24897851739096	0.8	TRUE	TRUE	29
CD59	13	1.7169338904607	1.4259020241772	156104687	0.806976854499908	0	0	74.6160794941283	24.6552138532499	0.8	TRUE	TRUE	30
RAMP2	13	1.18045248819759	1.17643138435805	156029027	0.806585733195449	0	0	61.6982836495032	0.800018312293271	0.8	TRUE	TRUE	31
TM4SF1	13	1.48422991234351	1.39327902815432	155954169.5	0.806198760382226	0	0	66.5311653116531	9.76960846027949	0.8	TRUE	TRUE	32
PTPRB	13	1.22394914595097	1.2125280058416	155503285.5	0.803867933812846	0	0	61.6982836495032	1.74195689743971	0.8	TRUE	TRUE	33
EGFL7	13	1.10310541917158	1.09475948599993	155493559.5	0.803817655649918	0	0	61.4724480578139	1.25897016240715	0.8	TRUE	TRUE	34
ITGA6	13	1.32847926959357	1.25243877204305	155198504	0.802292378197532	0	0	65.2213188798555	8.47286919300013	0.8	TRUE	TRUE	35
AQP1	13	1.69741795852935	1.69039040865076	154736945	0.799906367648174	0	0	60.6142728093948	1.41119110022547	0.8	TRUE	TRUE	36
COL15A1	13	1.32897569616201	1.30816933917691	153678849	0.794436583247409	0	0	60.3432700993677	2.6415483043961	0.8	TRUE	TRUE	37
CD93	13	1.38761743583136	1.27265361101384	153573319	0.793891050188204	0	0	64.9051490514905	8.98904695958706	0.8	TRUE	TRUE	38
SOX18	13	1.02365311258801	1.02088871015154	153415452	0.793074963128055	0	0	58.8979223125565	0.515033248257471	0.8	TRUE	TRUE	39
TIMP3	13	1.41798101213146	1.34473857066189	153321185.5	0.792587656275733	0	0	62.3757904245709	5.34375608025363	0.8	TRUE	TRUE	40
ADGRL4	13	1.14476038522824	1.14068024518854	153255176	0.792246422840012	0	0	58.8527551942186	0.804596385611116	0.8	TRUE	TRUE	41
NFIB	13	1.12452687447169	1.09655053135376	152875729.5	0.790284889532425	0	0	60.252935862692	3.75287560230277	0.8	TRUE	TRUE	42
PLPP3	13	1.27051867402412	1.2222748089139	152807948.5	0.78993449839923	0	0	60.9304426377597	4.31941217538599	0.8	TRUE	TRUE	43
COL4A2	13	1.4561619386541	1.34634121943946	152608025.5	0.788901004551078	0	0	63.7759710930443	9.14126789740538	0.8	TRUE	TRUE	44
CLEC14A	13	1.04119581458647	1.03894257574822	152409081	0.78787256901903	0	0	57.8139114724481	0.446362148489808	0.8	TRUE	TRUE	45
CDH5	13	1.10275353303286	1.09802928161199	152396699.5	0.787808563356446	0	0	58.130081300813	1.17427580602703	0.8	TRUE	TRUE	46
STOM	13	1.37337772687817	1.16634343087599	151207405	0.781660553625745	0	0	67.7958446251129	17.7984045414487	0.8	TRUE	TRUE	47
EMCN	13	1.03587972419721	1.02941405958926	151179964.5	0.781518701072811	0	0	57.0009033423668	1.3104734872329	0.8	TRUE	TRUE	48
SLCO2A1	13	1.22562346091473	1.22035739903458	150854182	0.779834581638901	0	0	56.5040650406504	1.04494523479794	0.8	TRUE	TRUE	49
SLC9A3R2	13	1.03567749766847	1.01451082121126	150638324.5	0.778718715038623	0	0	57.4977416440831	2.77202339395465	0.8	TRUE	TRUE	50
IGKC	14	5.51205045556447	3.22846454091441	162081918	0.887572964610856	0	0	99.7604216578821	86.0217142857143	0.8	TRUE	TRUE	1
JCHAIN	14	3.1884035147804	2.09174635216345	148202644	0.811568999931549	0	0	91.3751796837566	49.7394285714286	0.8	TRUE	TRUE	2
IGHA2	14	3.51033715118008	2.05549189234738	145904065	0.79898180573619	0	0	95.0167704839482	68.1977142857143	0.8	TRUE	TRUE	3
IGHA1	14	3.81156441802441	2.1053951421206	145519957.5	0.796878403723732	0	0	96.0709151892669	72.3942857142857	0.8	TRUE	TRUE	4
IGHM	14	1.66636651513459	1.01987732947985	129461214.5	0.708939500308029	1.56521425145679e-272	1.01263492515811e-268	75.7546717776713	47.2	0.8	TRUE	TRUE	5
IGHG2	14	1.82940026439002	1.11285442388255	126346968.5	0.691885651310836	2.82314621658224e-225	1.21764648943039e-221	73.8380450407283	49.7348571428572	0.8	TRUE	TRUE	6
IGLL5	14	1.42298106068678	0.661362569121951	124972101	0.684356771852967	4.01806833059799e-206	1.38642108391173e-202	77.3838045040728	50.8571428571429	0.8	TRUE	TRUE	7
IGKV1-39	14	0.691662235114747	0.511767066789411	124812842.5	0.683484660141009	0	0	51.8926689027312	18.1085714285714	0.8	TRUE	TRUE	8
IGKV3-20	14	0.693810020448393	0.497151092326512	122807253	0.672501898829489	0	0	50.7426928605654	19.088	0.8	TRUE	TRUE	9
IGLC2	14	2.03147915256969	0.639675127931283	122771691	0.672307158600862	1.14779064675278e-163	3.12664213178861e-160	91.6147580258745	71.0914285714286	0.8	TRUE	TRUE	10
IGHG1	14	2.59227748062644	1.25320274871831	121718321.5	0.666538826750633	2.31659682126288e-152	5.21304789904794e-149	85.9127934834691	73.1782857142857	0.8	TRUE	TRUE	11
IGLC3	14	1.58757347818427	0.557742023087623	120623914.5	0.660545770415497	5.81499528147251e-147	1.20386684313269e-143	82.9899377096311	61.696	0.8	TRUE	TRUE	12
MZB1	14	1.0260256820779	0.641037254726308	118372575.5	0.648217266068862	2.97943040694347e-209	1.10147413980124e-205	50.5510301868711	23.5348571428571	0.8	TRUE	TRUE	13
IGKV1-5	14	0.537972175430766	0.382695850782336	117555298	0.643741792045999	4.08202866398234e-254	2.34748397290815e-250	43.5074269286057	16.7508571428571	0.8	TRUE	TRUE	14
IGKV4-1	14	0.621599858771949	0.456298573170982	117531895.5	0.643613638168253	1.17558406437304e-240	6.08447044197555e-237	43.9865836128414	17.9451428571429	0.8	TRUE	TRUE	15
IGKV1D-39	14	0.506670002489013	0.373514057216594	117456974.5	0.643203365048943	1.46555975708584e-295	1.08361394782131e-291	40.8241494968855	13.712	0.8	TRUE	TRUE	16
IGHG4	14	1.73207578694745	0.880147897208424	117138446	0.641459078650147	5.9499187646249e-117	8.79856987144831e-114	73.310972688069	57.6754285714286	0.8	TRUE	TRUE	17
IGHG3	14	1.82246774220688	0.936027891324388	117097527	0.641235003080293	1.08479993736617e-115	1.51745919887192e-112	72.8797316722568	59.1508571428572	0.8	TRUE	TRUE	18
EZR	14	1.47053123887933	0.597208212916703	115181220.5	0.630741162297214	4.2280959091268e-106	5.08915255741106e-103	67.9923334930522	49.3714285714286	0.8	TRUE	TRUE	19
CD79A	14	0.804605017313724	0.570838377720315	114984714	0.629665077691834	1.35952013904882e-219	5.41266798744228e-216	39.8179204599904	15.6125714285714	0.8	TRUE	TRUE	20
IGLC1	14	0.738896533152514	0.328510202035002	114492829	0.626971477856116	9.23545125232014e-120	1.44848257717071e-116	56.3488260661236	34.7314285714286	0.8	TRUE	TRUE	21
IGKV3-15	14	0.40735498573784	0.294086798294874	113731851.5	0.622804306934082	4.30242300090787e-236	2.0243682477999e-232	35.9846669861045	12.5051428571429	0.8	TRUE	TRUE	22
RPL13A	14	2.71693339629091	0.624457474551246	113225088.5	0.620029234033815	8.32512518920733e-80	6.43109708086274e-77	85.816962146622	74.9782857142857	0.8	TRUE	TRUE	23
RPL13	14	2.82399814820291	0.629832828888882	111857309.5	0.612539171743446	1.7277504961178e-70	1.05203744032434e-67	85.8648778150455	74.1588571428571	0.8	TRUE	TRUE	24
RPS8	14	2.26957511799693	0.550954189796854	111816268.5	0.612314428092272	8.46706286534567e-71	5.27987677977947e-68	82.3670340201246	70.4674285714286	0.8	TRUE	TRUE	25
ZFP36L2	14	1.71581881054299	0.552422686937477	111617278	0.611224740913136	3.3712052598649e-73	2.26601909915361e-70	72.0651653090561	57.2914285714286	0.8	TRUE	TRUE	26
SSR4	14	1.37125740176387	0.508729066858275	111330410	0.609653829830926	4.86165836577768e-76	3.40033583834534e-73	63.5840919980834	48.1714285714286	0.8	TRUE	TRUE	27
MT-CO1	14	4.25642151796954	0.695549015656384	110626768	0.605800632486823	1.5214565988863e-61	7.95414436248063e-59	95.9271681839962	90.864	0.8	TRUE	TRUE	28
MTCO1P12	14	2.16584009980321	0.45035101327391	110576377.5	0.605524690259429	7.62599089008173e-62	4.11144177602041e-59	88.8356492573072	77.56	0.8	TRUE	TRUE	29
